Date,ITUB3,TOTS3,MDIA3,FLRY3,ENBR3,EGIE3,GRND3,RADL3,PSSA3,ODPV3,EZTC3,BBDC3,LREN3,ARZZ3,LEVE3,ABEV3,EQTL3,WEGE3,HGLG11,KNRI11,XPML11,HGRE11,HGRU11,XPIN11,VRTA11,BTLG11,VILG11,ALZR11,VINO11,XPLG11,BCRI11,RECR11,VISC11
2013-01-21 00:00:00-02:00,9.7841157913208,12.401896476745605,22.059070587158203,7.443099498748779,6.553262710571289,15.347431182861328,3.6035404205322266,4.203199863433838,6.223036289215088,7.641536712646484,12.733356475830078,8.4849853515625,10.78143310546875,30.272489547729492,14.905168533325195,12.140438079833984,3.099072217941284,3.26172137260437,118.5407943725586,,,166.7339630126953,,,,,,,,,,,
2013-01-22 00:00:00-02:00,9.7841157913208,12.41588306427002,22.63548469543457,7.443099498748779,6.553262710571289,15.01333999633789,3.6035404205322266,4.203199863433838,6.2497429847717285,7.576598167419434,12.733356475830078,8.4849853515625,10.679271697998047,30.272489547729492,14.905168533325195,12.140438079833984,3.099072217941284,3.3095264434814453,118.5407943725586,,,166.7339630126953,,,,,,,,,,,
2013-01-23 00:00:00-02:00,9.769896507263184,12.234077453613281,22.449813842773438,7.426558494567871,6.607020854949951,14.963225364685059,3.5581865310668945,4.215925693511963,6.369930267333984,7.576598167419434,12.416654586791992,8.415426254272461,10.865884780883789,29.81763458251953,14.674080848693848,12.20826244354248,3.0825352668762207,3.3487510681152344,118.08833312988281,,,166.7339630126953,,,,,,,,,,,
2013-01-24 00:00:00-02:00,9.83531379699707,12.046679496765137,22.169919967651367,7.426558494567871,6.63927698135376,15.046751022338867,3.54581880569458,4.163203716278076,6.431361198425293,7.316829681396484,12.514458656311035,8.42933464050293,10.661559104919434,29.80194091796875,14.847397804260254,12.361543655395508,3.0097715854644775,3.2935917377471924,117.63589477539062,,,166.64108276367188,,,,,,,,,,,
2013-01-28 00:00:00-02:00,9.593552589416504,12.180933952331543,21.948217391967773,7.320701599121094,6.585517883300781,15.172037124633789,3.5643703937530518,4.145023345947266,6.383286476135254,7.504438877105713,12.342135429382324,8.209033012390137,10.801860809326172,29.001995086669922,14.73184871673584,12.004790306091309,3.123878240585327,3.1881771087646484,116.73101043701172,,,166.64108276367188,,,,,,,,,,,
2013-01-29 00:00:00-02:00,9.607772827148438,12.320785522460938,22.11449432373047,7.27769660949707,6.429614543914795,15.07181167602539,3.549941301345825,3.9886746406555176,6.385955810546875,7.3601250648498535,12.10926342010498,7.942354679107666,10.931268692016602,28.649066925048828,15.182473182678223,12.149935722351074,3.0825352668762207,3.1317920684814453,117.63589477539062,,,166.3633575439453,,,,,,,,,,,
2013-01-30 00:00:00-02:00,9.437119483947754,11.604753494262695,22.02581024169922,7.4100189208984375,6.4188642501831055,14.7794771194458,3.54581880569458,4.026854515075684,6.2497429847717285,7.093135833740234,12.03940200805664,7.923804759979248,10.97213077545166,28.70397186279297,15.425113677978516,12.276086807250977,3.0676517486572266,3.115858554840088,117.45491027832031,,,166.455322265625,,,,,,,,,,,
2013-01-31 00:00:00-02:00,9.525294303894043,12.13058853149414,21.89556121826172,7.360398292541504,6.553262710571289,14.7794771194458,3.611788034439087,4.045032978057861,6.383286476135254,7.324044227600098,12.062687873840332,8.206711769104004,10.857709884643555,29.409807205200195,15.56954574584961,12.21233081817627,3.100726366043091,3.0962467193603516,116.703857421875,,,168.92613220214844,,,,,,,,,,,
2013-02-01 00:00:00-02:00,9.475500106811523,12.027099609375,21.341320037841797,7.3769378662109375,6.709165573120117,14.658370971679688,3.5870490074157715,4.128662586212158,6.276451587677002,7.3601250648498535,12.225701332092285,8.144102096557617,10.687439918518066,30.70383644104004,16.06060791015625,12.147220611572266,3.1586062908172607,3.119535446166992,116.73101043701172,,,168.5917205810547,,,,,,,,,,,
2013-02-04 00:00:00-02:00,9.29054069519043,12.30679988861084,21.202754974365234,7.31077766418457,6.531757354736328,14.666715621948242,3.5623114109039307,4.09048318862915,6.263097763061523,7.3601250648498535,12.318845748901367,8.062938690185547,10.613886833190918,30.78226661682129,16.031719207763672,12.300503730773926,3.1503374576568604,3.039860963821411,116.278564453125,,,167.66099548339844,,,,,,,,,,,
2013-02-05 00:00:00-02:00,9.50678825378418,12.334768295288086,21.78194808959961,7.281005382537842,6.445744037628174,14.7418851852417,3.607663869857788,4.101393222808838,6.458067893981934,7.432283878326416,12.477202415466309,8.042070388793945,10.586644172668457,30.70383644104004,15.881510734558105,12.226017951965332,3.118917465209961,2.941800832748413,116.278564453125,,,167.56997680664062,,,,,,,,,,,
2013-02-06 00:00:00-02:00,9.316145896911621,12.30959415435791,22.059070587158203,7.343857765197754,6.451119422912598,14.708480834960938,3.566431760787964,4.072304725646973,6.45539665222168,7.2158074378967285,12.598289489746094,7.969229698181152,10.611160278320312,30.241138458251953,15.997055053710938,12.219236373901367,3.166874885559082,3.0288302898406982,117.1834487915039,,,167.662841796875,,,,,,,,,,,
2013-02-07 00:00:00-02:00,9.299072265625,12.262044906616211,21.720977783203125,7.337242603302002,6.40811014175415,14.700130462646484,3.54581880569458,4.072304725646973,6.388627529144287,7.230238914489746,12.3328218460083,7.943671226501465,10.71741008758545,30.037208557128906,15.82951545715332,12.059171676635742,3.191681146621704,3.003089189529419,116.73101043701172,,,169.52061462402344,,,,,,,,,,,
2013-02-08 00:00:00-02:00,9.390132904052734,12.055068016052246,21.338546752929688,7.27769660949707,6.338223934173584,14.261630058288574,3.5767405033111572,4.052305698394775,6.409994125366211,7.158080577850342,12.467883110046387,8.155097007751465,10.692887306213379,30.288185119628906,16.11838150024414,12.316902160644531,3.2545223236083984,3.064375877380371,116.73101043701172,,,168.1273193359375,,,,,,,,,,,
2013-02-13 00:00:00-02:00,9.316145896911621,12.083039283752441,20.812009811401367,7.0858330726623535,6.375856876373291,14.353503227233887,3.7251696586608887,3.9723145961761475,6.450056552886963,7.230238914489746,12.654180526733398,8.196922302246094,10.706510543823242,30.288185119628906,16.580556869506836,12.22873306274414,3.216486692428589,3.021474838256836,116.73101043701172,,,169.05618286132812,,,,,,,,,,,
2013-02-14 00:00:00-02:00,9.233625411987305,11.831310272216797,21.06142234802246,7.27769660949707,6.429614543914795,14.533080101013184,3.7416627407073975,3.999584436416626,6.452726364135742,7.331261157989502,12.728697776794434,8.103988647460938,10.69153118133545,29.605878829956055,16.389907836914062,12.20838451385498,3.1718363761901855,3.064375877380371,117.09294891357422,,,168.40594482421875,,,,,,,,,,,
2013-02-15 00:00:00-02:00,9.873866081237793,11.88444995880127,20.7843017578125,7.27769660949707,6.322097301483154,14.57484245300293,3.756092071533203,4.075939655303955,6.543535232543945,7.338475227355957,12.570347785949707,8.352587699890137,10.232484817504883,30.115642547607422,16.407236099243164,12.122923851013184,3.166874885559082,3.1134066581726074,117.09294891357422,,,167.1984405517578,,,,,,,,,,,
2013-02-18 00:00:00-03:00,9.825493812561035,11.825714111328125,20.451751708984375,7.27769660949707,6.381231307983398,14.616604804992676,3.7416627407073975,3.970496416091919,6.610304355621338,7.143650054931641,12.575005531311035,8.48038101196289,10.161651611328125,29.017684936523438,16.574777603149414,12.14462947845459,3.1999495029449463,3.093794584274292,116.73101043701172,,,168.5814971923828,,,,,,,,,,,
2013-02-19 00:00:00-03:00,9.634845733642578,11.999130249023438,20.701162338256836,7.27769660949707,6.370479583740234,14.687599182128906,3.751969575881958,3.910501718521118,6.610304355621338,7.143650054931641,12.52843189239502,8.331672668457031,10.269261360168457,29.025516510009766,16.274362564086914,12.19482135772705,3.256175994873047,3.10727858543396,116.73101043701172,,,168.1273193359375,,,,,,,,,,,
2013-02-20 00:00:00-03:00,9.427120208740234,12.234077453613281,20.40186882019043,7.284313201904297,6.27908992767334,14.564697265625,3.5416948795318604,3.9123196601867676,6.543535232543945,6.999331474304199,12.575005531311035,8.166719436645508,10.161651611328125,29.550981521606445,16.280136108398438,12.27621078491211,3.256175994873047,3.057021379470825,116.73101043701172,,,167.15196228027344,,,,,,,,,,,
2013-02-21 00:00:00-03:00,9.333221435546875,12.166949272155762,20.257766723632812,7.27769660949707,6.316720008850098,14.787453651428223,3.5231409072875977,3.9086852073669434,6.658380031585693,6.912744522094727,12.523773193359375,8.150455474853516,10.007729530334473,30.711687088012695,16.44190216064453,12.030685424804688,3.209872007369995,3.0999228954315186,116.73101043701172,,,163.57579040527344,,,,,,,,,,,
2013-02-22 00:00:00-03:00,9.617770195007324,12.222892761230469,20.645740509033203,7.1850690841674805,6.451119422912598,14.564697265625,3.6035404205322266,4.035943031311035,6.6476969718933105,7.244671821594238,12.710070610046387,8.238740921020508,10.120786666870117,31.135183334350586,16.407236099243164,12.207029342651367,3.2082180976867676,3.088890552520752,116.73101043701172,,,165.3406524658203,,,,,,,,,,,
2013-02-25 00:00:00-03:00,9.802729606628418,12.19491958618164,20.720561981201172,7.27769660949707,6.547884941101074,14.410484313964844,3.6282787322998047,4.099573612213135,6.757201671600342,7.107570648193359,12.831162452697754,8.178332328796387,10.107162475585938,31.394001007080078,16.724985122680664,11.783803939819336,3.2578299045562744,3.064375877380371,116.73101043701172,,,164.41177368164062,,,,,,,,,,,
2013-02-26 00:00:00-03:00,9.589315414428711,12.080243110656738,21.172273635864258,7.241308689117432,6.644652843475342,14.77888011932373,3.706617832183838,4.181382179260254,6.904097557067871,7.0354132652282715,13.064033508300781,8.071455001831055,10.311488151550293,31.715539932250977,16.53433609008789,11.896392822265625,3.2545223236083984,3.0300557613372803,116.6405029296875,,,164.41177368164062,,,,,,,,,,,
2013-02-27 00:00:00-03:00,9.674678802490234,12.124996185302734,20.97828483581543,7.145377159118652,6.564014911651611,14.915964126586914,3.7705233097076416,4.135932922363281,6.8640336990356445,6.746777057647705,12.933625221252441,8.059836387634277,10.256999969482422,31.43320655822754,16.147262573242188,11.501654624938965,3.241292715072632,3.022144079208374,114.01631927490234,,,164.04022216796875,,,,,,,,,,,
2013-02-28 00:00:00-03:00,9.688905715942383,12.2368745803833,21.06142234802246,7.27769660949707,6.4564948081970215,14.99306869506836,3.780832529067993,4.148660182952881,7.010929584503174,6.609677791595459,12.784586906433105,8.182976722717285,10.265174865722656,31.370468139648438,16.002830505371094,11.930266380310059,3.3057875633239746,3.2742979526519775,113.2652587890625,,,163.30642700195312,,,,,,,,,,,
2013-03-01 00:00:00-03:00,9.781429290771484,12.2368745803833,20.81478500366211,7.155299186706543,6.542510509490967,14.3119535446167,4.005537986755371,4.181382179260254,6.917452812194824,6.371556758880615,12.831162452697754,8.289856910705566,10.35235595703125,31.370468139648438,15.40200424194336,11.958966255187988,3.332247495651245,3.324976921081543,115.64513397216797,,,163.4819793701172,,,,,,,,,,,
2013-03-04 00:00:00-03:00,9.713105201721191,12.13338851928711,20.7843017578125,7.112295627593994,6.693035125732422,14.586118698120117,4.06944465637207,4.039579391479492,6.837327003479004,6.4365010261535645,12.896367073059082,8.373270034790039,10.216141700744629,30.97833824157715,15.078485488891602,11.864657402038574,3.348784923553467,3.268118381500244,114.01631927490234,,,162.4611358642578,,,,,,,,,,,
2013-03-05 00:00:00-03:00,9.781429290771484,12.077445030212402,20.942262649536133,6.953507423400879,6.666156768798828,14.436182022094727,4.114798545837402,4.054122447967529,6.9094390869140625,6.299398422241211,12.83581829071045,8.32677936553955,10.113973617553711,30.58620834350586,16.020166397094727,11.844157218933105,3.332247495651245,3.3039655685424805,114.01631927490234,,,161.62515258789062,,,,,,,,,,,
2013-03-06 00:00:00-03:00,10.018172264099121,12.162348747253418,21.754236221313477,7.029593467712402,6.870441913604736,14.521859169006348,4.263227939605713,4.09048318862915,7.15248441696167,6.270535469055176,12.924308776855469,8.359323501586914,10.35235595703125,30.405834197998047,16.11838150024414,12.16397762298584,3.390127420425415,3.33115816116333,114.01631927490234,,,162.4611358642578,,,,,,,,,,,
2013-03-07 00:00:00-03:00,10.081502914428711,12.162348747253418,22.169919967651367,6.910505294799805,7.155367851257324,14.77888011932373,4.329195976257324,4.112299919128418,7.144472122192383,6.638545036315918,12.761301040649414,8.461602210998535,10.120786666870117,31.01754379272461,16.049049377441406,11.979466438293457,3.3735902309417725,3.301492214202881,114.83072662353516,,,162.5540008544922,,,,,,,,,,,
2013-03-08 00:00:00-03:00,10.441357612609863,12.162348747253418,22.211483001708984,6.8278021812438965,6.784427165985107,14.851704597473145,4.329195976257324,4.181382179260254,7.270000457763672,6.782857894897461,12.975543022155762,8.484858512878418,10.256999969482422,31.229284286499023,16.1761531829834,12.027303695678711,3.390127420425415,3.313852310180664,114.83072662353516,,,162.5540008544922,,,,,,,,,,,
2013-03-11 00:00:00-03:00,10.363637924194336,12.162348747253418,22.502466201782227,6.864192962646484,6.961831092834473,14.697493553161621,4.34981107711792,4.263193607330322,7.3581390380859375,6.681837558746338,13.231701850891113,8.443011283874512,10.175274848937988,31.331241607666016,16.34946632385254,11.965798377990723,3.4066641330718994,3.217439651489258,114.01631927490234,,,161.67160034179688,,,,,,,,,,,
2013-03-12 00:00:00-03:00,10.251355171203613,11.995467185974121,22.65488624572754,6.781490325927734,6.881195068359375,14.873126983642578,4.4528889656066895,4.225014686584473,7.278013229370117,6.753994941711426,13.05006217956543,8.473231315612793,10.018623352050781,31.448896408081055,16.11838150024414,11.801791191101074,3.3884739875793457,3.2359814643859863,114.46878051757812,,,161.3056182861328,,,,,,,,,,,
2013-03-13 00:00:00-03:00,10.262874603271484,12.091635704040527,22.893213272094727,6.946893215179443,6.956456184387207,14.99306869506836,4.4219651222229,4.268646717071533,7.184534549713135,6.912744522094727,12.831162452697754,8.617350578308105,10.01181411743164,31.401832580566406,15.823741912841797,11.689716339111328,3.419894218444824,3.21496844291687,114.46878051757812,,,160.2318115234375,,,,,,,,,,,
2013-03-14 00:00:00-03:00,10.185149192810059,12.351852416992188,23.181421279907227,6.880734443664551,6.886568069458008,15.143000602722168,4.4528889656066895,4.3122782707214355,7.131118297576904,6.782857894897461,12.295557022094727,8.682448387145996,9.932807922363281,32.14688491821289,16.12415313720703,11.781291007995605,3.390127420425415,3.2520487308502197,114.46878051757812,,,157.90960693359375,,,,,,,,,,,
2013-03-15 00:00:00-03:00,10.245593070983887,12.114263534545898,23.464088439941406,6.791414737701416,6.98333740234375,15.065892219543457,4.318889141082764,4.245014190673828,7.221926689147949,6.638545036315918,12.076663970947266,8.870735168457031,9.79114055633545,32.9389762878418,16.56322479248047,11.507942199707031,3.396742582321167,3.2026076316833496,114.46786499023438,,,159.02426147460938,,,,,,,,,,,
2013-03-18 00:00:00-03:00,10.449994087219238,12.272658348083496,23.198047637939453,6.814570903778076,6.832810401916504,15.091595649719238,4.370426654815674,4.135932922363281,7.2646613121032715,6.602463722229004,12.053374290466309,8.531342506408691,9.810394287109375,32.9389762878418,16.620990753173828,11.663748741149902,3.371936559677124,3.14574933052063,115.7356185913086,,,158.81527709960938,,,,,,,,,,,
2013-03-19 00:00:00-03:00,10.291661262512207,12.190631866455078,22.987436294555664,6.583007335662842,6.908074378967285,14.860275268554688,4.454949855804443,4.181382179260254,7.237948894500732,6.602463722229004,12.104604721069336,8.496474266052246,9.927700996398926,32.860565185546875,16.476564407348633,11.464205741882324,3.3735902309417725,3.238452672958374,116.45953369140625,,,157.90960693359375,,,,,,,,,,,
2013-03-20 00:00:00-03:00,10.285901069641113,12.153861045837402,22.7269344329834,6.6160888671875,6.714538097381592,14.650371551513672,4.432270526885986,4.108664035797119,7.2539753913879395,6.537519454956055,12.370077133178711,8.554590225219727,9.718999862670898,31.88023567199707,16.46500587463379,11.548942565917969,3.241292715072632,3.186539649963379,116.45953369140625,,,158.79112243652344,,,,,,,,,,,
2013-03-21 00:00:00-03:00,10.277263641357422,12.003952980041504,22.402700424194336,6.602856159210205,6.693035125732422,14.2648344039917,4.335381031036377,3.9377729892730713,7.19788932800293,6.465362548828125,12.113921165466309,8.552267074584961,9.671256065368652,31.056760787963867,16.34946632385254,11.481974601745605,3.307441234588623,3.2050790786743164,116.45953369140625,,,158.37405395507812,,,,,,,,,,,
2013-03-22 00:00:00-03:00,10.190900802612305,11.186531066894531,22.36113739013672,6.540002822875977,6.693035125732422,14.277688026428223,4.364241600036621,3.814147710800171,7.19788932800293,6.292183876037598,12.304875373840332,8.46392822265625,9.819940567016602,31.370468139648438,16.517004013061523,11.412270545959473,3.314056396484375,3.238452672958374,116.45953369140625,,,157.90960693359375,,,,,,,,,,,
2013-03-25 00:00:00-03:00,10.190900802612305,11.339265823364258,22.363906860351562,6.500308036804199,6.660780906677246,14.50043773651123,4.34156608581543,3.8560359477996826,7.157825946807861,6.494225025177002,12.188438415527344,8.410465240478516,9.869044303894043,30.837169647216797,16.44190216064453,11.141655921936035,3.274367094039917,3.2162041664123535,114.01631927490234,,,157.90960693359375,,,,,,,,,,,
2013-03-26 00:00:00-03:00,10.260000228881836,11.630597114562988,22.17269515991211,6.351445198059082,6.816681385040283,14.594681739807129,4.370426654815674,3.8196587562561035,7.3581390380859375,6.559167861938477,12.4259672164917,8.532970428466797,10.22370433807373,30.59404945373535,16.06060791015625,11.174457550048828,3.274367094039917,3.2199130058288574,114.01631927490234,,,158.37405395507812,,,,,,,,,,,
2013-03-27 00:00:00-03:00,10.182265281677246,11.763534545898438,22.23089027404785,6.285284996032715,6.854314804077148,14.80458927154541,4.382794380187988,3.8742265701293945,7.4008708000183105,6.46108341217041,12.52843189239502,8.691508293151855,10.345104217529297,31.252832412719727,15.696642875671387,11.196324348449707,3.3008265495300293,3.225451946258545,116.45953369140625,,,158.28115844726562,,,,,,,,,,,
2013-03-28 00:00:00-03:00,10.444241523742676,11.721108436584473,22.100635528564453,6.285284996032715,6.784427165985107,14.80458927154541,4.430212020874023,3.919696569442749,7.45161771774292,6.68512487411499,12.635551452636719,8.691508293151855,10.345104217529297,31.252832412719727,15.696642875671387,11.196324348449707,3.35705304145813,3.226691722869873,116.3418960571289,,,160.54669189453125,,,,,,,,,,,
2013-04-01 00:00:00-03:00,10.2584867477417,11.56837272644043,22.034128189086914,6.321672439575195,6.773674011230469,14.933094024658203,4.329195976257324,4.032469272613525,7.4187774658203125,6.793532848358154,12.616922378540039,8.847488403320312,10.208698272705078,32.342952728271484,16.1761531829834,11.29609489440918,3.2909042835235596,3.1870386600494385,116.73101043701172,,,157.90960693359375,,,,,,,,,,,
2013-04-02 00:00:00-03:00,10.088560104370117,11.503320693969727,22.890443801879883,6.318364143371582,6.666156768798828,15.288644790649414,4.3910417556762695,4.001546859741211,7.397125244140625,6.555037498474121,12.388705253601074,8.828556060791016,9.994543075561523,32.27236557006836,16.60944175720215,11.212728500366211,3.191681146621704,3.1684513092041016,116.73101043701172,,,158.37405395507812,,,,,,,,,,,
2013-04-03 00:00:00-03:00,9.97336483001709,11.492002487182617,22.613317489624023,6.219121932983398,6.719915866851807,15.24152660369873,4.34981107711792,3.992453098297119,7.4972686767578125,6.591771602630615,12.668150901794434,9.081819534301758,10.012273788452148,32.66449737548828,16.262807846069336,10.907944679260254,3.252868413925171,3.177125930786133,118.5407943725586,,,159.5815887451172,,,,,,,,,,,
2013-04-04 00:00:00-03:00,9.763120651245117,11.48351764678955,22.17269515991211,6.119881629943848,6.574766159057617,14.723190307617188,4.372488498687744,3.983358144760132,7.402538299560547,6.642755508422852,12.52843189239502,8.910423278808594,9.777654647827148,32.311588287353516,16.407236099243164,10.976280212402344,3.221447706222534,3.0792343616485596,118.5407943725586,,,158.37405395507812,,,,,,,,,,,
2013-04-05 00:00:00-03:00,9.763120651245117,11.398663520812988,21.898338317871094,6.119881629943848,6.736043453216553,14.813149452209473,4.411656856536865,3.9760830402374268,7.353818893432617,6.73744535446167,12.598289489746094,8.779948234558105,10.005453109741211,32.54686737060547,16.46500587463379,10.987215042114258,3.277674674987793,3.1473870277404785,118.5407943725586,,,158.18829345703125,,,,,,,,,,,
2013-04-08 00:00:00-03:00,9.68824577331543,11.356239318847656,22.327880859375,6.086801528930664,6.773674011230469,14.950228691101074,4.4384565353393555,4.008822917938232,7.334871768951416,6.73744535446167,12.901022911071777,8.708313941955566,10.162322998046875,31.841026306152344,16.15304183959961,10.942112922668457,3.332247495651245,3.227931022644043,116.73101043701172,,,158.37405395507812,,,,,,,,,,,
2013-04-09 00:00:00-03:00,9.878323554992676,11.48351764678955,22.316787719726562,6.169501304626465,6.908074378967285,15.54995346069336,4.432270526885986,4.17434024810791,7.359233856201172,6.8539862632751465,13.064033508300781,8.905302047729492,10.006816864013672,31.48811149597168,16.366796493530273,10.981746673583984,3.307441234588623,3.258909225463867,116.6405029296875,,,158.4669647216797,,,,,,,,,,,
2013-04-10 00:00:00-03:00,9.895606994628906,11.54008674621582,22.169919967651367,6.18934965133667,6.623148441314697,15.421441078186035,4.537410259246826,4.110681056976318,7.4431376457214355,6.890405654907227,13.110608100891113,9.061362266540527,10.073657035827637,31.527320861816406,16.34946632385254,11.021383285522461,3.307441234588623,3.2291698455810547,116.73101043701172,,,158.8385009765625,,,,,,,,,,,
2013-04-11 00:00:00-03:00,9.892720222473145,11.55705738067627,22.58560562133789,6.0371809005737305,6.458471775054932,15.29293155670166,4.51473331451416,4.036106586456299,7.372763633728027,6.832136631011963,13.096632957458496,9.138110160827637,9.93043041229248,31.409685134887695,16.031719207763672,10.823205947875977,3.340515613555908,3.3059957027435303,116.09757232666016,,,160.60243225097656,,,,,,,,,,,
2013-04-12 00:00:00-03:00,9.711288452148438,11.494832992553711,22.79344940185547,6.219121932983398,6.285090923309326,15.361475944519043,4.518924236297607,4.001546859741211,7.1751861572265625,6.926821231842041,13.124579429626465,9.086938858032227,9.746280670166016,30.437191009521484,15.71975040435791,10.701565742492676,3.3223252296447754,3.248995542526245,116.00707244873047,,,161.62515258789062,,,,,,,,,,,
2013-04-15 00:00:00-03:00,9.619123458862305,11.20350170135498,22.58560562133789,6.285284996032715,6.268834114074707,15.357187271118164,4.399507999420166,4.001546859741211,7.023615837097168,6.883121013641357,12.919652938842773,8.95903205871582,9.605778694152832,29.64508819580078,15.194028854370117,10.399519920349121,3.3305935859680176,3.0978221893310547,116.73101043701172,,,162.08958435058594,,,,,,,,,,,
2013-04-16 00:00:00-03:00,9.791924476623535,11.32795238494873,22.77959632873535,6.500308036804199,6.436797618865967,15.50283432006836,4.502164840698242,3.966987371444702,6.99113655090332,6.8102803230285645,13.231701850891113,9.150899887084961,9.8322172164917,30.19407081604004,16.054826736450195,10.625028610229492,3.3157100677490234,3.110213041305542,114.74024200439453,,,161.8109130859375,,,,,,,,,,,
