Date,GOOGL,HD,PG,FAST,JNJ,GNTX,V,ADBE,NDSN,CMG,APD,AMZN,KO,NKE,ROST,MSFT,COST,META,PEP,TXN,CSCO,AAPL,DG,ANSS,MCD,MA,AVB,LTC,NNN,EPR,VTR,AMT,ADC,ESS,WPC,NHI,CPT,PLD,WELL,MPW,LSI,LAMR,OHI,CCI,GTY,PSA,TRNO,EGP,FRT,EQIX
2013-09-30 00:00:00-04:00,21.91967010498047,61.59996032714844,57.32389450073242,19.67705535888672,67.56546020507812,10.703436851501465,44.813323974609375,51.939998626708984,67.00255584716797,428.79998779296875,79.06298828125,15.631999969482422,28.24983787536621,32.851478576660156,33.3369026184082,28.059322357177734,95.37998962402344,50.22999954223633,60.925472259521484,31.31687355041504,17.40200424194336,14.923544883728027,51.97465896606445,86.5199966430664,74.91604614257812,63.48848342895508,94.19693756103516,23.051109313964844,20.655136108398438,28.626312255859375,45.282039642333984,61.776859283447266,20.026042938232422,112.30929565429688,37.52691650390625,33.81354904174805,42.812862396240234,28.720184326171875,41.0019416809082,6.689760208129883,34.91889190673828,30.996004104614258,14.984383583068848,53.277652740478516,12.015527725219727,113.55835723876953,13.945151329040527,44.594886779785156,74.58172607421875,145.2821807861328
2013-10-01 00:00:00-04:00,22.19719696044922,61.9329719543457,57.75615692138672,20.10371208190918,68.17339324951172,10.84982681274414,45.310462951660156,52.43000030517578,68.15824890136719,425.6700134277344,79.46361541748047,16.047500610351562,28.302032470703125,32.751983642578125,33.7673454284668,28.312259674072266,95.23919677734375,50.41999816894531,61.170711517333984,31.402372360229492,17.38704490661621,15.274447441101074,53.1898078918457,87.76000213623047,74.8537826538086,63.96128463745117,94.64161682128906,23.8037052154541,21.440574645996094,29.078535079956055,46.467464447021484,61.718536376953125,20.384357452392578,114.14947509765625,38.02573013305664,34.479244232177734,43.913848876953125,29.21640968322754,41.74467849731445,6.854666709899902,35.749420166015625,31.1409969329834,15.380690574645996,52.62105941772461,12.139204025268555,115.11446380615234,13.92159652709961,45.69451904296875,75.99324798583984,143.91363525390625
2013-10-02 00:00:00-04:00,22.22197151184082,61.98167037963867,57.581722259521484,20.162418365478516,68.03307342529297,10.74889850616455,44.982173919677734,51.52000045776367,68.0308609008789,427.1400146484375,79.5007095336914,16.02549934387207,27.914236068725586,32.51228332519531,33.89098358154297,28.598922729492188,95.09011840820312,50.279998779296875,60.97144317626953,31.293556213378906,17.4468994140625,15.324530601501465,53.30026626586914,87.1500015258789,74.19190979003906,63.821598052978516,95.5236587524414,23.554851531982422,21.122507095336914,28.7966251373291,46.73989486694336,61.660213470458984,19.97959327697754,115.17595672607422,38.51294708251953,34.19395446777344,44.28316116333008,29.582855224609375,41.264854431152344,6.788705825805664,35.486412048339844,30.98940658569336,15.260292053222656,52.212528228759766,12.058815002441406,115.79344940185547,13.73314380645752,44.78318405151367,76.09616088867188,138.92987060546875
2013-10-03 00:00:00-04:00,21.92417335510254,61.62434005737305,57.51346969604492,19.958881378173828,67.47970581054688,10.647969245910645,44.23879623413086,50.880001068115234,67.59405517578125,426.5,78.21725463867188,15.73799991607666,27.712873458862305,32.39923095703125,33.50174331665039,28.5483341217041,94.75885009765625,49.18000030517578,60.879493713378906,31.262466430664062,17.214967727661133,15.132023811340332,53.16217803955078,85.2300033569336,73.7169189453125,63.13745880126953,93.58174896240234,23.038963317871094,20.9926815032959,28.414873123168945,45.67227554321289,61.193504333496094,19.820341110229492,112.77316284179688,38.420143127441406,33.74222946166992,43.76054763793945,29.17823600769043,40.476112365722656,6.6622772216796875,34.8173828125,30.73896598815918,15.215145111083984,51.869651794433594,11.70632266998291,114.57689666748047,13.582842826843262,44.29362487792969,75.383056640625,131.80223083496094
2013-10-04 00:00:00-04:00,21.830581665039062,61.54311752319336,57.64997482299805,20.06456184387207,68.04867553710938,10.807777404785156,44.66792678833008,51.56999969482422,67.33016204833984,434.1199951171875,78.8701171875,15.95199966430664,27.742700576782227,32.62535858154297,33.64828109741211,28.56519889831543,94.7754135131836,51.040000915527344,61.017433166503906,31.03703498840332,17.22245216369629,15.120121955871582,54.10116195678711,85.94000244140625,73.74026489257812,63.540401458740234,92.58113098144531,22.638395309448242,20.849872589111328,28.185808181762695,45.429290771484375,60.57683181762695,19.89996337890625,113.3814697265625,38.28093719482422,33.872989654541016,43.37032699584961,29.086627960205078,40.6535758972168,6.634789943695068,34.68357849121094,31.193729400634766,15.250261306762695,51.548667907714844,11.576462745666504,115.12149047851562,13.646125793457031,44.594886779785156,75.45654296875,132.5616455078125
2013-10-07 00:00:00-04:00,21.665164947509766,61.01524353027344,57.3693733215332,19.74751091003418,67.4875259399414,10.715259552001953,43.69476318359375,50.81999969482422,66.10169219970703,433.3999938964844,77.61630249023438,15.501500129699707,27.63083267211914,32.26355743408203,33.15831756591797,28.076181411743164,93.92240905761719,50.52000045776367,60.5882568359375,30.982637405395508,17.125192642211914,15.267874717712402,52.60064697265625,84.6500015258789,73.47552490234375,62.91135025024414,92.64041900634766,22.589841842651367,20.752504348754883,28.09183120727539,45.73854446411133,60.86018371582031,19.674362182617188,114.25590515136719,38.23453140258789,34.23555374145508,43.45395278930664,28.81179428100586,40.77845764160156,6.783207416534424,34.646663665771484,30.90373420715332,15.310458183288574,52.015560150146484,11.557909965515137,115.58125305175781,13.654038429260254,44.66268539428711,75.81678009033203,131.08229064941406
2013-10-08 00:00:00-04:00,21.363113403320312,60.31681823730469,57.88508605957031,19.563541412353516,66.72371673583984,10.66479206085205,42.80363464355469,49.58000183105469,64.92780303955078,427.7200012207031,76.1028823852539,15.161499977111816,27.802366256713867,31.7841739654541,32.71869659423828,27.831674575805664,92.92860412597656,47.13999938964844,60.4886474609375,30.500720977783203,16.938156127929688,15.054705619812012,51.87340545654297,83.61000061035156,73.14848327636719,61.75905227661133,91.81031036376953,22.177133560180664,20.278642654418945,27.898012161254883,45.70909118652344,59.91013717651367,19.541645050048828,113.9289779663086,37.393516540527344,34.0394172668457,43.44001770019531,28.636205673217773,40.50239181518555,6.722742080688477,34.70203399658203,30.521474838256836,15.235210418701172,51.2568359375,11.533175468444824,114.47075653076172,13.654038429260254,44.203243255615234,75.0154800415039,129.9036102294922
2013-10-09 00:00:00-04:00,21.417917251586914,60.21124267578125,58.35524368286133,18.338375091552734,66.99649810791016,10.54704475402832,43.113182067871094,49.45000076293945,64.35448455810547,428.6700134277344,77.14893341064453,14.911499977111816,27.653215408325195,32.06003189086914,32.63626480102539,27.88226318359375,94.89965057373047,46.77000045776367,60.925472259521484,30.539583206176758,16.83341407775879,15.231560707092285,52.19559860229492,83.54000091552734,72.62678527832031,62.07640838623047,92.37359619140625,22.33493995666504,20.278642654418945,27.898012161254883,45.68699645996094,59.685115814208984,19.62127685546875,113.43470764160156,37.01651382446289,34.15829086303711,43.66299819946289,28.559865951538086,40.37092971801758,6.788705825805664,34.929725646972656,30.350114822387695,15.370658874511719,51.388160705566406,11.54554271697998,114.61224365234375,13.725234031677246,44.54216003417969,74.4273452758789,130.81338500976562
2013-10-10 00:00:00-04:00,21.72772789001465,61.323856353759766,59.068077087402344,18.757198333740234,68.41497039794922,10.862443923950195,44.32789993286133,51.16999816894531,66.01976776123047,435.8699951171875,79.97549438476562,15.258500099182129,28.17525291442871,33.213287353515625,33.13541793823242,28.464027404785156,95.81892395019531,49.04999923706055,61.837425231933594,31.18473243713379,17.214967727661133,15.327035903930664,52.96887969970703,85.62999725341797,73.5378189086914,64.09387969970703,95.17528533935547,22.972211837768555,20.849872589111328,28.450101852416992,46.87980651855469,61.326847076416016,20.2052001953125,117.31265258789062,37.700927734375,35.055782318115234,44.8057861328125,29.453075408935547,41.46861267089844,6.953610897064209,35.733619689941406,30.673059463500977,15.736862182617188,51.658077239990234,11.67540454864502,117.63948822021484,14.081220626831055,45.96565246582031,76.42697143554688,131.58067321777344
2013-10-11 00:00:00-04:00,21.821571350097656,61.98167037963867,59.51554870605469,18.5184326171875,69.7165756225586,10.988602638244629,45.071266174316406,52.189998626708984,66.5748291015625,443.6099853515625,80.65804290771484,15.544500350952148,28.167795181274414,33.22233963012695,33.31399917602539,28.775983810424805,95.98453521728516,49.11000061035156,61.94473648071289,31.386831283569336,17.41697120666504,15.426263809204102,53.23582458496094,86.16000366210938,73.77142333984375,64.62187957763672,95.58292388916016,23.0450496673584,21.375661849975586,28.5382080078125,47.189029693603516,62.03520584106445,20.530349731445312,117.78411865234375,37.950321197509766,35.69174575805664,45.23085403442383,29.850053787231445,41.8432731628418,6.871158123016357,35.64067459106445,30.745555877685547,15.96260929107666,52.06663131713867,11.916583061218262,119.11780548095703,14.50049114227295,47.04267120361328,76.74308776855469,132.18194580078125
