Date,Open,High,Low,Close,Adj Close,Volume
2013-01-29 00:00:00-02:00,58.88999938964844,59.33000183105469,58.630001068115234,59.33000183105469,59.33000183105469,1103980
2013-01-30 00:00:00-02:00,59.29999923706055,59.29999923706055,58.08000183105469,58.08000183105469,58.08000183105469,1399850
2013-01-31 00:00:00-02:00,58.25,58.689998626708984,57.97999954223633,58.689998626708984,58.689998626708984,1857920
2013-02-01 00:00:00-02:00,58.689998626708984,59.36000061035156,58.59000015258789,59.060001373291016,59.060001373291016,1238760
2013-02-04 00:00:00-02:00,59.0099983215332,59.0099983215332,58.11000061035156,58.400001525878906,58.400001525878906,1220090
2013-02-05 00:00:00-02:00,58.5,58.869998931884766,58.0,58.15999984741211,58.15999984741211,2540840
2013-02-06 00:00:00-02:00,58.25,58.47999954223633,57.43000030517578,57.790000915527344,57.790000915527344,934010
2013-02-07 00:00:00-02:00,57.77000045776367,58.2599983215332,57.0,57.189998626708984,57.189998626708984,2015250
2013-02-08 00:00:00-02:00,57.209999084472656,57.52000045776367,56.86000061035156,57.209999084472656,57.209999084472656,1454030
2013-02-13 00:00:00-02:00,57.33000183105469,57.599998474121094,57.099998474121094,57.27000045776367,57.27000045776367,1166070
2013-02-14 00:00:00-02:00,57.150001525878906,57.150001525878906,56.59000015258789,56.97999954223633,56.97999954223633,993610
2013-02-15 00:00:00-02:00,56.66999816894531,57.22999954223633,56.65999984741211,56.70000076293945,56.70000076293945,2219960
2013-02-18 00:00:00-03:00,56.70000076293945,56.70000076293945,56.2599983215332,56.45000076293945,56.45000076293945,1294060
2013-02-19 00:00:00-03:00,56.7400016784668,56.900001525878906,56.06999969482422,56.099998474121094,56.099998474121094,880700
2013-02-20 00:00:00-03:00,56.11000061035156,56.40999984741211,54.81999969482422,54.81999969482422,54.81999969482422,1694330
2013-02-21 00:00:00-03:00,54.790000915527344,55.04999923706055,54.31999969482422,54.83000183105469,54.83000183105469,1863700
2013-02-22 00:00:00-03:00,55.400001525878906,55.59000015258789,54.970001220703125,55.43000030517578,55.43000030517578,2571900
2013-02-25 00:00:00-03:00,55.66999816894531,56.0,55.2599983215332,55.290000915527344,55.290000915527344,1739870
2013-02-26 00:00:00-03:00,55.02000045776367,55.849998474121094,54.83000183105469,55.81999969482422,55.81999969482422,3067530
2013-02-27 00:00:00-03:00,55.7400016784668,56.27000045776367,55.5099983215332,56.130001068115234,56.130001068115234,1442730
2013-02-28 00:00:00-03:00,56.0,56.709999084472656,55.72999954223633,56.13999938964844,56.13999938964844,1480320
2013-03-01 00:00:00-03:00,55.630001068115234,55.91999816894531,55.310001373291016,55.779998779296875,55.779998779296875,1256810
2013-03-04 00:00:00-03:00,55.38999938964844,55.459999084472656,54.90999984741211,55.29999923706055,55.29999923706055,1460050
2013-03-05 00:00:00-03:00,55.529998779296875,56.060001373291016,54.849998474121094,54.900001525878906,54.900001525878906,1745620
2013-03-06 00:00:00-03:00,55.709999084472656,56.939998626708984,55.220001220703125,56.650001525878906,56.650001525878906,2042220
2013-03-07 00:00:00-03:00,57.349998474121094,58.25,57.349998474121094,57.58000183105469,57.58000183105469,2845540
2013-03-08 00:00:00-03:00,57.40999984741211,57.81999969482422,56.880001068115234,57.150001525878906,57.150001525878906,1818800
2013-03-11 00:00:00-03:00,56.9900016784668,57.529998779296875,56.54999923706055,57.529998779296875,57.529998779296875,1116440
2013-03-12 00:00:00-03:00,57.22999954223633,57.540000915527344,56.93000030517578,57.02000045776367,57.02000045776367,1597510
2013-03-13 00:00:00-03:00,57.0,57.18000030517578,56.11000061035156,56.13999938964844,56.13999938964844,1511490
2013-03-14 00:00:00-03:00,56.619998931884766,56.650001525878906,55.5099983215332,56.04999923706055,56.04999923706055,1925620
2013-03-15 00:00:00-03:00,56.29999923706055,56.34000015258789,55.58000183105469,55.630001068115234,55.630001068115234,2437220
2013-03-18 00:00:00-03:00,55.209999084472656,55.9900016784668,54.970001220703125,55.7599983215332,55.7599983215332,1511270
2013-03-19 00:00:00-03:00,55.209999084472656,55.9900016784668,54.95000076293945,55.150001525878906,55.150001525878906,3494890
2013-03-20 00:00:00-03:00,55.33000183105469,55.33000183105469,54.65999984741211,54.86000061035156,54.86000061035156,1840840
2013-03-21 00:00:00-03:00,54.79999923706055,54.869998931884766,54.25,54.459999084472656,54.459999084472656,899870
2013-03-22 00:00:00-03:00,54.97999954223633,54.97999954223633,54.0099983215332,54.2599983215332,54.2599983215332,985710
2013-03-25 00:00:00-03:00,54.29999923706055,54.43000030517578,53.599998474121094,53.77000045776367,53.77000045776367,1685090
2013-03-26 00:00:00-03:00,53.77000045776367,54.650001525878906,53.77000045776367,54.56999969482422,54.56999969482422,1563930
2013-03-27 00:00:00-03:00,54.13999938964844,55.09000015258789,54.04999923706055,54.91999816894531,54.91999816894531,743830
2013-03-28 00:00:00-03:00,54.900001525878906,55.279998779296875,54.720001220703125,55.099998474121094,55.099998474121094,940930
2013-04-01 00:00:00-03:00,54.900001525878906,55.209999084472656,54.790000915527344,54.79999923706055,54.79999923706055,777960
2013-04-02 00:00:00-03:00,54.900001525878906,55.209999084472656,53.72999954223633,53.75,53.75,1048700
2013-04-03 00:00:00-03:00,53.79999923706055,54.45000076293945,53.650001525878906,54.45000076293945,54.45000076293945,1224860
2013-04-04 00:00:00-03:00,54.459999084472656,54.459999084472656,53.33000183105469,53.5,53.5,2743590
2013-04-05 00:00:00-03:00,53.0099983215332,54.13999938964844,52.790000915527344,54.08000183105469,54.08000183105469,2642280
2013-04-08 00:00:00-03:00,53.9900016784668,54.11000061035156,53.290000915527344,53.95000076293945,53.95000076293945,1820510
2013-04-09 00:00:00-03:00,54.7599983215332,55.209999084472656,54.2599983215332,54.72999954223633,54.72999954223633,2002570
2013-04-10 00:00:00-03:00,55.04999923706055,55.88999938964844,54.959999084472656,55.0099983215332,55.0099983215332,1453190
2013-04-11 00:00:00-03:00,55.349998474121094,55.349998474121094,54.02000045776367,54.150001525878906,54.150001525878906,911500
2013-04-12 00:00:00-03:00,54.02000045776367,54.40999984741211,53.369998931884766,53.72999954223633,53.72999954223633,3114180
2013-04-15 00:00:00-03:00,53.099998474121094,53.13999938964844,51.95000076293945,51.95000076293945,51.95000076293945,2159140
2013-04-16 00:00:00-03:00,52.4900016784668,53.0,52.09000015258789,52.869998931884766,52.869998931884766,1555670
2013-04-17 00:00:00-03:00,52.439998626708984,52.439998626708984,51.4900016784668,51.81999969482422,51.81999969482422,3846680
2013-04-18 00:00:00-03:00,52.20000076293945,52.400001525878906,51.349998474121094,52.040000915527344,52.040000915527344,1813340
2013-04-19 00:00:00-03:00,52.599998474121094,52.939998626708984,52.20000076293945,52.72999954223633,52.72999954223633,1235090
2013-04-22 00:00:00-03:00,52.720001220703125,53.20000076293945,52.31999969482422,53.15999984741211,53.15999984741211,1318110
2013-04-23 00:00:00-03:00,52.349998474121094,54.13999938964844,52.349998474121094,53.689998626708984,53.689998626708984,3514470
2013-04-24 00:00:00-03:00,53.400001525878906,54.41999816894531,53.400001525878906,53.77000045776367,53.77000045776367,1540110
2013-04-25 00:00:00-03:00,54.0,54.47999954223633,53.65999984741211,53.849998474121094,53.849998474121094,1187170
2013-04-26 00:00:00-03:00,53.65999984741211,53.93000030517578,53.060001373291016,53.099998474121094,53.099998474121094,1203450
2013-04-29 00:00:00-03:00,53.43000030517578,54.27000045776367,53.279998779296875,53.75,53.75,1319800
2013-04-30 00:00:00-03:00,53.790000915527344,54.779998779296875,53.459999084472656,54.45000076293945,54.45000076293945,1451150
2013-05-02 00:00:00-03:00,54.20000076293945,54.650001525878906,53.83000183105469,54.04999923706055,54.04999923706055,2643980
2013-05-03 00:00:00-03:00,54.130001068115234,55.150001525878906,54.130001068115234,54.150001525878906,54.150001525878906,2273050
2013-05-06 00:00:00-03:00,54.380001068115234,54.79999923706055,53.33000183105469,54.27000045776367,54.27000045776367,2606480
2013-05-07 00:00:00-03:00,54.29999923706055,55.33000183105469,54.04999923706055,55.189998626708984,55.189998626708984,1049500
2013-05-08 00:00:00-03:00,55.209999084472656,55.650001525878906,54.61000061035156,54.70000076293945,54.70000076293945,2150160
2013-05-09 00:00:00-03:00,55.0,55.0099983215332,53.7400016784668,54.25,54.25,2452350
2013-05-10 00:00:00-03:00,54.11000061035156,54.119998931884766,53.66999816894531,53.90999984741211,53.90999984741211,937010
2013-05-13 00:00:00-03:00,53.630001068115234,53.7599983215332,53.279998779296875,53.29999923706055,53.29999923706055,980910
2013-05-14 00:00:00-03:00,53.349998474121094,53.939998626708984,53.25,53.5099983215332,53.5099983215332,1606080
2013-05-15 00:00:00-03:00,53.540000915527344,54.099998474121094,53.33000183105469,53.75,53.75,2063930
2013-05-16 00:00:00-03:00,54.20000076293945,54.470001220703125,53.5,53.66999816894531,53.66999816894531,1380330
2013-05-17 00:00:00-03:00,54.130001068115234,54.400001525878906,53.68000030517578,54.040000915527344,54.040000915527344,1208040
2013-05-20 00:00:00-03:00,54.130001068115234,54.599998474121094,53.540000915527344,54.56999969482422,54.56999969482422,1021950
2013-05-21 00:00:00-03:00,54.599998474121094,55.119998931884766,54.2599983215332,55.06999969482422,55.06999969482422,1317690
2013-05-22 00:00:00-03:00,55.06999969482422,55.939998626708984,54.900001525878906,55.36000061035156,55.36000061035156,868530
2013-05-23 00:00:00-03:00,54.5,55.310001373291016,54.310001373291016,55.209999084472656,55.209999084472656,1843440
2013-05-24 00:00:00-03:00,55.38999938964844,55.38999938964844,54.79999923706055,55.34000015258789,55.34000015258789,1205530
2013-05-27 00:00:00-03:00,55.47999954223633,55.47999954223633,55.20000076293945,55.349998474121094,55.349998474121094,493310
2013-05-28 00:00:00-03:00,55.709999084472656,55.869998931884766,54.79999923706055,54.79999923706055,54.79999923706055,1151160
2013-05-29 00:00:00-03:00,54.27000045776367,54.630001068115234,53.470001220703125,53.470001220703125,53.470001220703125,1145330
2013-05-31 00:00:00-03:00,53.470001220703125,53.61000061035156,51.869998931884766,52.45000076293945,52.45000076293945,2737730
2013-06-03 00:00:00-03:00,52.52000045776367,52.97999954223633,52.06999969482422,52.75,52.75,2180930
2013-06-04 00:00:00-03:00,52.95000076293945,53.15999984741211,52.41999816894531,52.86000061035156,52.86000061035156,807990
2013-06-05 00:00:00-03:00,52.529998779296875,53.15999984741211,51.720001220703125,51.7400016784668,51.7400016784668,2681990
2013-06-06 00:00:00-03:00,52.52000045776367,52.52000045776367,51.220001220703125,51.84000015258789,51.84000015258789,1827100
2013-06-07 00:00:00-03:00,51.310001373291016,51.79999923706055,50.400001525878906,50.560001373291016,50.560001373291016,2391950
2013-06-10 00:00:00-03:00,50.400001525878906,50.79999923706055,50.15999984741211,50.189998626708984,50.189998626708984,1627450
2013-06-11 00:00:00-03:00,49.400001525878906,49.599998474121094,48.70000076293945,48.70000076293945,48.70000076293945,2505680
2013-06-12 00:00:00-03:00,49.209999084472656,49.290000915527344,47.72999954223633,48.22999954223633,48.22999954223633,3321620
2013-06-13 00:00:00-03:00,48.11000061035156,49.43000030517578,48.040000915527344,49.40999984741211,49.40999984741211,3097210
2013-06-14 00:00:00-03:00,49.40999984741211,49.63999938964844,48.36000061035156,48.36000061035156,48.36000061035156,2303410
2013-06-17 00:00:00-03:00,48.88999938964844,49.06999969482422,48.04999923706055,48.150001525878906,48.150001525878906,2089070
2013-06-18 00:00:00-03:00,47.79999923706055,48.56999969482422,47.439998626708984,48.349998474121094,48.349998474121094,1752090
2013-06-19 00:00:00-03:00,48.5,48.70000076293945,46.900001525878906,46.9900016784668,46.9900016784668,4486340
2013-06-20 00:00:00-03:00,46.0,47.33000183105469,45.040000915527344,47.33000183105469,47.33000183105469,7461760
2013-06-21 00:00:00-03:00,47.099998474121094,47.099998474121094,45.9900016784668,46.189998626708984,46.189998626708984,3942520
2013-06-24 00:00:00-03:00,45.650001525878906,45.779998779296875,44.529998779296875,45.119998931884766,45.119998931884766,5520340
2013-06-25 00:00:00-03:00,45.619998931884766,46.20000076293945,45.290000915527344,46.0,46.0,3139550
2013-06-26 00:00:00-03:00,46.310001373291016,46.810001373291016,46.040000915527344,46.189998626708984,46.189998626708984,1566570
2013-06-27 00:00:00-03:00,46.38999938964844,47.13999938964844,46.38999938964844,46.7400016784668,46.7400016784668,2216710
2013-06-28 00:00:00-03:00,46.4900016784668,46.689998626708984,46.11000061035156,46.5,46.5,3109320
2013-07-01 00:00:00-03:00,46.4900016784668,46.689998626708984,45.79999923706055,46.38999938964844,46.38999938964844,1334030
2013-07-02 00:00:00-03:00,45.79999923706055,46.029998779296875,43.900001525878906,44.20000076293945,44.20000076293945,1930560
2013-07-03 00:00:00-03:00,44.0,44.95000076293945,43.650001525878906,43.970001220703125,43.970001220703125,2145140
2013-07-04 00:00:00-03:00,44.68000030517578,45.20000076293945,44.630001068115234,44.959999084472656,44.959999084472656,2091280
2013-07-05 00:00:00-03:00,44.59000015258789,45.459999084472656,43.22999954223633,44.38999938964844,44.38999938964844,3406720
2013-07-08 00:00:00-03:00,44.349998474121094,44.88999938964844,43.9900016784668,44.18000030517578,44.18000030517578,2271520
2013-07-10 00:00:00-03:00,44.209999084472656,45.11000061035156,44.209999084472656,44.52000045776367,44.52000045776367,1330060
2013-07-11 00:00:00-03:00,45.459999084472656,45.869998931884766,45.040000915527344,45.779998779296875,45.779998779296875,2303470
2013-07-12 00:00:00-03:00,45.5,45.66999816894531,44.70000076293945,44.70000076293945,44.70000076293945,2223180
2013-07-15 00:00:00-03:00,45.099998474121094,46.02000045776367,44.900001525878906,45.810001373291016,45.810001373291016,2399710
2013-07-16 00:00:00-03:00,46.16999816894531,46.59000015258789,45.529998779296875,46.119998931884766,46.119998931884766,2930680
2013-07-17 00:00:00-03:00,46.4900016784668,46.849998474121094,45.65999984741211,46.56999969482422,46.56999969482422,1670200
2013-07-18 00:00:00-03:00,46.189998626708984,47.20000076293945,46.15999984741211,46.650001525878906,46.650001525878906,2186660
2013-07-19 00:00:00-03:00,46.4900016784668,46.650001525878906,46.0,46.540000915527344,46.540000915527344,976110
2013-07-22 00:00:00-03:00,46.5,47.959999084472656,46.5,47.72999954223633,47.72999954223633,1274410
2013-07-23 00:00:00-03:00,48.47999954223633,48.47999954223633,47.790000915527344,47.83000183105469,47.83000183105469,2278620
2013-07-24 00:00:00-03:00,47.599998474121094,47.90999984741211,47.099998474121094,47.459999084472656,47.459999084472656,2376340
2013-07-25 00:00:00-03:00,47.18000030517578,48.220001220703125,47.0,48.13999938964844,48.13999938964844,2930650
2013-07-26 00:00:00-03:00,47.97999954223633,48.4900016784668,47.68000030517578,48.4900016784668,48.4900016784668,1830640
2013-07-29 00:00:00-03:00,48.34000015258789,48.470001220703125,48.04999923706055,48.2599983215332,48.2599983215332,1294500
2013-07-30 00:00:00-03:00,48.34000015258789,48.689998626708984,47.58000183105469,47.58000183105469,47.58000183105469,1651850
2013-07-31 00:00:00-03:00,47.36000061035156,47.900001525878906,47.16999816894531,47.31999969482422,47.31999969482422,2504460
2013-08-01 00:00:00-03:00,47.90999984741211,48.290000915527344,47.65999984741211,48.22999954223633,48.22999954223633,2669250
2013-08-02 00:00:00-03:00,48.0099983215332,48.59000015258789,47.470001220703125,47.470001220703125,47.470001220703125,1678020
2013-08-05 00:00:00-03:00,47.4900016784668,47.79999923706055,47.349998474121094,47.54999923706055,47.54999923706055,960590
2013-08-06 00:00:00-03:00,47.15999984741211,47.650001525878906,46.369998931884766,46.41999816894531,46.41999816894531,2684800
2013-08-07 00:00:00-03:00,46.25,46.810001373291016,46.22999954223633,46.58000183105469,46.58000183105469,2301730
2013-08-08 00:00:00-03:00,46.9900016784668,48.380001068115234,46.68000030517578,48.099998474121094,48.099998474121094,2961830
2013-08-09 00:00:00-03:00,48.36000061035156,49.08000183105469,47.970001220703125,48.93000030517578,48.93000030517578,1636080
2013-08-12 00:00:00-03:00,49.47999954223633,50.43000030517578,49.20000076293945,49.40999984741211,49.40999984741211,2019470
2013-08-13 00:00:00-03:00,49.7599983215332,49.79999923706055,49.060001373291016,49.650001525878906,49.650001525878906,2437690
2013-08-14 00:00:00-03:00,49.54999923706055,50.279998779296875,49.16999816894531,49.70000076293945,49.70000076293945,5115360
2013-08-15 00:00:00-03:00,48.9900016784668,50.45000076293945,48.70000076293945,49.959999084472656,49.959999084472656,4139110
2013-08-16 00:00:00-03:00,50.0,50.75,49.81999969482422,50.56999969482422,50.56999969482422,3041710
2013-08-19 00:00:00-03:00,50.130001068115234,51.130001068115234,50.08000183105469,50.70000076293945,50.70000076293945,1257110
2013-08-20 00:00:00-03:00,50.25,50.56999969482422,49.599998474121094,49.630001068115234,49.630001068115234,732850
2013-08-21 00:00:00-03:00,49.540000915527344,50.20000076293945,49.099998474121094,49.459999084472656,49.459999084472656,1971120
2013-08-22 00:00:00-03:00,50.08000183105469,50.5099983215332,49.86000061035156,50.41999816894531,50.41999816894531,1582510
2013-08-23 00:00:00-03:00,50.060001373291016,51.2400016784668,50.060001373291016,51.150001525878906,51.150001525878906,855830
2013-08-26 00:00:00-03:00,50.810001373291016,51.4900016784668,50.529998779296875,50.56999969482422,50.56999969482422,780830
2013-08-27 00:00:00-03:00,49.84000015258789,50.15999984741211,49.15999984741211,49.22999954223633,49.22999954223633,2815450
2013-08-28 00:00:00-03:00,49.22999954223633,49.7400016784668,48.65999984741211,49.189998626708984,49.189998626708984,4336810
2013-08-29 00:00:00-03:00,49.310001373291016,49.61000061035156,48.83000183105469,49.060001373291016,49.060001373291016,3022380
2013-08-30 00:00:00-03:00,49.310001373291016,49.66999816894531,48.619998931884766,49.5,49.5,4130820
2013-09-02 00:00:00-03:00,50.81999969482422,51.20000076293945,50.0099983215332,50.459999084472656,50.459999084472656,1768660
2013-09-03 00:00:00-03:00,50.400001525878906,50.86000061035156,50.27000045776367,50.470001220703125,50.470001220703125,2152960
2013-09-04 00:00:00-03:00,50.470001220703125,50.66999816894531,49.91999816894531,50.5099983215332,50.5099983215332,1512610
2013-09-05 00:00:00-03:00,50.41999816894531,51.119998931884766,50.099998474121094,51.099998474121094,51.099998474121094,3291440
2013-09-06 00:00:00-03:00,51.52000045776367,52.880001068115234,51.52000045776367,52.880001068115234,52.880001068115234,3303460
2013-09-09 00:00:00-03:00,52.45000076293945,53.380001068115234,51.95000076293945,53.0099983215332,53.0099983215332,1154700
2013-09-10 00:00:00-03:00,53.16999816894531,53.47999954223633,52.5099983215332,52.849998474121094,52.849998474121094,1499320
2013-09-11 00:00:00-03:00,52.97999954223633,53.45000076293945,52.099998474121094,52.38999938964844,52.38999938964844,1506090
2013-09-12 00:00:00-03:00,52.5099983215332,52.95000076293945,51.720001220703125,52.189998626708984,52.189998626708984,1113860
2013-09-13 00:00:00-03:00,52.790000915527344,52.83000183105469,51.7599983215332,52.83000183105469,52.83000183105469,1595230
2013-09-16 00:00:00-03:00,53.22999954223633,53.2400016784668,52.25,52.47999954223633,52.47999954223633,1410990
2013-09-17 00:00:00-03:00,52.45000076293945,53.2400016784668,52.34000015258789,53.2400016784668,53.2400016784668,1271060
2013-09-18 00:00:00-03:00,53.0,54.65999984741211,52.83000183105469,54.65999984741211,54.65999984741211,2161960
2013-09-19 00:00:00-03:00,54.630001068115234,54.7400016784668,53.81999969482422,53.849998474121094,53.849998474121094,1620610
2013-09-20 00:00:00-03:00,53.900001525878906,53.939998626708984,52.779998779296875,53.0,53.0,1826600
2013-09-23 00:00:00-03:00,53.900001525878906,53.939998626708984,52.75,53.40999984741211,53.40999984741211,582130
2013-09-24 00:00:00-03:00,53.900001525878906,53.939998626708984,52.75,53.349998474121094,53.349998474121094,760300
2013-09-25 00:00:00-03:00,53.5,53.5,52.650001525878906,53.029998779296875,53.029998779296875,940840
2013-09-26 00:00:00-03:00,52.849998474121094,53.040000915527344,52.22999954223633,52.77000045776367,52.77000045776367,1599490
2013-09-27 00:00:00-03:00,52.2599983215332,52.849998474121094,52.2599983215332,52.52000045776367,52.52000045776367,1070580
2013-09-30 00:00:00-03:00,52.2599983215332,52.849998474121094,51.15999984741211,51.290000915527344,51.290000915527344,884360
2013-10-01 00:00:00-03:00,51.33000183105469,51.959999084472656,50.97999954223633,51.959999084472656,51.959999084472656,974990
2013-10-02 00:00:00-03:00,51.95000076293945,52.16999816894531,51.56999969482422,51.90999984741211,51.90999984741211,603250
2013-10-03 00:00:00-03:00,52.0099983215332,52.150001525878906,51.099998474121094,51.310001373291016,51.310001373291016,1321290
2013-10-04 00:00:00-03:00,51.4900016784668,51.79999923706055,50.88999938964844,51.70000076293945,51.70000076293945,927970
2013-10-07 00:00:00-03:00,50.959999084472656,51.630001068115234,50.959999084472656,51.099998474121094,51.099998474121094,718330
2013-10-08 00:00:00-03:00,51.29999923706055,51.34000015258789,50.779998779296875,51.16999816894531,51.16999816894531,928960
2013-10-09 00:00:00-03:00,51.400001525878906,51.61000061035156,50.75,51.4900016784668,51.4900016784668,1677640
2013-10-10 00:00:00-03:00,51.970001220703125,51.97999954223633,51.40999984741211,51.900001525878906,51.900001525878906,961970
2013-10-11 00:00:00-03:00,52.04999923706055,52.099998474121094,51.5099983215332,52.040000915527344,52.040000915527344,1065740
2013-10-14 00:00:00-03:00,51.88999938964844,53.189998626708984,51.650001525878906,53.189998626708984,53.189998626708984,1850500
2013-10-15 00:00:00-03:00,52.91999816894531,53.81999969482422,52.90999984741211,53.75,53.75,1705150
2013-10-16 00:00:00-03:00,53.900001525878906,55.369998931884766,53.75,54.5,54.5,4427600
2013-10-17 00:00:00-03:00,54.5,54.720001220703125,53.900001525878906,54.189998626708984,54.189998626708984,1229920
2013-10-18 00:00:00-03:00,54.4900016784668,54.68000030517578,53.790000915527344,53.9900016784668,53.9900016784668,811560
2013-10-21 00:00:00-02:00,54.0099983215332,54.810001373291016,53.900001525878906,54.810001373291016,54.810001373291016,867170
2013-10-22 00:00:00-02:00,54.56999969482422,55.5,54.529998779296875,55.25,55.25,1085550
2013-10-23 00:00:00-02:00,54.900001525878906,55.02000045776367,54.150001525878906,54.150001525878906,54.150001525878906,1149960
2013-10-24 00:00:00-02:00,54.529998779296875,54.599998474121094,53.130001068115234,53.56999969482422,53.56999969482422,1906240
2013-10-25 00:00:00-02:00,53.150001525878906,53.56999969482422,52.849998474121094,52.849998474121094,52.849998474121094,1876680
2013-10-28 00:00:00-02:00,54.5,54.5099983215332,52.79999923706055,54.0,54.0,1006850
2013-10-29 00:00:00-02:00,53.599998474121094,53.72999954223633,52.959999084472656,53.04999923706055,53.04999923706055,1703620
2013-10-30 00:00:00-02:00,53.470001220703125,53.470001220703125,52.599998474121094,52.939998626708984,52.939998626708984,909000
2013-10-31 00:00:00-02:00,52.7400016784668,53.290000915527344,52.25,52.70000076293945,52.70000076293945,1416950
2013-11-01 00:00:00-02:00,53.20000076293945,53.22999954223633,52.470001220703125,52.790000915527344,52.790000915527344,2745370
2013-11-04 00:00:00-02:00,52.900001525878906,53.31999969482422,52.790000915527344,53.209999084472656,53.209999084472656,1156790
2013-11-05 00:00:00-02:00,53.279998779296875,53.290000915527344,52.599998474121094,52.619998931884766,52.619998931884766,1027890
2013-11-06 00:00:00-02:00,52.650001525878906,52.70000076293945,51.88999938964844,52.130001068115234,52.130001068115234,1876030
2013-11-07 00:00:00-02:00,52.040000915527344,52.709999084472656,51.349998474121094,51.54999923706055,51.54999923706055,2379240
2013-11-08 00:00:00-02:00,51.349998474121094,51.689998626708984,50.59000015258789,51.0,51.0,2667930
2013-11-11 00:00:00-02:00,51.0,51.47999954223633,50.95000076293945,51.369998931884766,51.369998931884766,766240
2013-11-12 00:00:00-02:00,51.369998931884766,51.599998474121094,50.5099983215332,50.540000915527344,50.540000915527344,915210
2013-11-13 00:00:00-02:00,50.47999954223633,51.130001068115234,50.130001068115234,51.09000015258789,51.09000015258789,872730
2013-11-14 00:00:00-02:00,51.16999816894531,52.36000061035156,51.16999816894531,52.25,52.25,869130
2013-11-18 00:00:00-02:00,52.540000915527344,53.099998474121094,52.540000915527344,53.060001373291016,53.060001373291016,581290
2013-11-19 00:00:00-02:00,52.689998626708984,52.81999969482422,51.619998931884766,51.72999954223633,51.72999954223633,896420
2013-11-21 00:00:00-02:00,51.15999984741211,51.650001525878906,50.91999816894531,51.43000030517578,51.43000030517578,583420
2013-11-22 00:00:00-02:00,51.189998626708984,52.20000076293945,50.900001525878906,51.66999816894531,51.66999816894531,580380
2013-11-25 00:00:00-02:00,51.900001525878906,51.900001525878906,50.970001220703125,51.09000015258789,51.09000015258789,2389130
2013-11-26 00:00:00-02:00,50.900001525878906,51.27000045776367,50.06999969482422,50.06999969482422,50.06999969482422,1979610
2013-11-27 00:00:00-02:00,50.630001068115234,50.91999816894531,50.349998474121094,50.54999923706055,50.54999923706055,1127460
2013-11-28 00:00:00-02:00,51.189998626708984,51.2400016784668,50.470001220703125,50.79999923706055,50.79999923706055,1253480
2013-11-29 00:00:00-02:00,50.9900016784668,51.279998779296875,50.7599983215332,51.279998779296875,51.279998779296875,1194730
2013-12-02 00:00:00-02:00,50.29999923706055,50.83000183105469,50.040000915527344,50.040000915527344,50.040000915527344,1140150
2013-12-03 00:00:00-02:00,49.790000915527344,50.08000183105469,49.060001373291016,49.22999954223633,49.22999954223633,1043660
2013-12-04 00:00:00-02:00,49.88999938964844,49.88999938964844,48.95000076293945,49.09000015258789,49.09000015258789,987020
2013-12-05 00:00:00-02:00,49.88999938964844,49.93000030517578,48.95000076293945,49.439998626708984,49.439998626708984,1048910
2013-12-06 00:00:00-02:00,49.7400016784668,50.13999938964844,49.400001525878906,49.86000061035156,49.86000061035156,1126510
2013-12-09 00:00:00-02:00,50.0099983215332,50.119998931884766,49.66999816894531,49.93000030517578,49.93000030517578,611960
